,album_id,avg_r,avg_g,avg_b,dm_r,dm_g,dm_b,edge_c,face,h_mean,s_mean,v_mean,colorfulness
72,5XmMfwSlzzuudljExyPzF6,39.276071777343724,64.11867675781241,48.38301269531256,23.36811600731796,33.500283411595255,20.839401344604283,0.02516845703125,1,0.2538955705525489,0.48712132352941173,0.26339464613970587,153.73946376996648
73,0BHa0ePkvGAVKymB4FU58m,226.17043945312517,208.14221923828117,201.70778076171885,251.95290644478257,249.58909241579383,245.20451288781368,0.0635107421875,0,0.15857376865834497,0.14993868719362743,0.8923879538143382,121.11603059036261
74,1cxZvoNpttCR2aaclqUM6d,183.23403076171869,152.8482568359375,79.78820068359371,224.52469222327628,177.03528496231553,39.87317714501825,0.08653076171875,0,0.21511755575680866,0.5161196576286765,0.7222247434129903,90.72681684073225
75,5BLvJZ7oqfDH73yirP4p7x,168.19212890625,146.13769531249994,154.53863037109386,183.24519906956093,154.00209167297774,158.4727676800451,0.10239990234375,0,0.6952642174406424,0.16945636106004902,0.6692996802236519,97.93753487297928
76,5H9UfVuy7iHkl4fLd7wihA,198.35378662109378,186.27387939453124,185.31906738281253,215.75175827687536,194.42010680365772,191.16113907295505,0.054326171875,0,0.5463568217527933,0.12501984719669118,0.7962642558976716,162.47359087585068
77,4PPjHHz5ISLG7lhLiF4Orn,153.98226318359372,84.46167480468739,70.68634765625008,248.9331842872652,118.73095624670785,65.56375970142923,0.01309814453125,0,0.2780144002051327,0.7566749100030637,0.6987417375153187,126.81969285075897
78,3Y9ff7JqjAHcSqrozNpL28,70.94052001953132,122.37972656250001,126.3959204101561,61.73879947915851,133.51573090957984,141.9640193721959,0.05713623046875,1,0.5039382747032123,0.5185664349724265,0.5142266965379902,130.40885104785278
79,7crHYSrvEbTpE1v4H2BvXs,97.93320556640634,95.65612548828128,93.15036865234376,37.300713832418296,42.555256019307734,46.400807624712876,0.10451416015625,1,0.4094478193741271,0.27171774471507354,0.4211475088082108,161.21497501740959
80,03tMRUwomUj4TOZHo6X0aD,45.56358642578131,36.75561767578126,40.34725585937499,17.82994192713139,15.62281392914511,17.34871243293329,0.1618603515625,1,0.47909650237866624,0.3645209003523284,0.21182811542585786,147.66029998843814
81,7eoTGkOkdIuc0I2zYE5ew8,78.15294189453121,82.72837402343748,36.24771728515623,28.481612586904568,40.57929915438169,16.519702213162898,0.07430908203125,0,0.2557529487822975,0.6548255208333333,0.34049531824448526,166.14622318639738
82,3o79bUDuWCYStFiTxGMKUX,193.22934082031253,187.8459985351562,181.6874682617189,233.41073117162193,231.83930695786626,230.79172894490316,0.0819384765625,1,0.32442483742143857,0.12015781058517157,0.7692161362591912,152.1417772176337
83,3GNG4NPXfTeIGYjZ2FpS6P,102.91288574218754,85.23776611328125,86.61644287109377,3.0329065945316103,8.613271310431386,18.393439001984177,0.0630078125,1,0.4831663811539804,0.6550172047334559,0.44227160883884803,174.53078754427278
84,64vyJXevAjUe8y6ZV02lk9,46.42628662109378,59.099216308593796,26.74791259765624,11.002040400556403,46.55208114682045,23.379239773299574,0.0321923828125,0,0.3861298118889665,0.7852704312193628,0.2955856694240196,133.39624326644895
85,3wQuZdfDboB8bo5MPTUpgA,68.93800292968749,73.63092041015622,110.13142333984368,8.300579872236852,110.0322550260501,158.20631089395226,0.04697265625,1,0.6682779629670043,0.8141178289675245,0.5541561638327206,120.39870103403625
86,6pwRrRhpTsNbh48ZfuAsM9,49.8370703125,55.627851562499984,72.08760253906244,30.43319447760542,25.904994383872783,36.46420264090377,0.0428955078125,0,0.6852804207402234,0.3758872931985294,0.2863796626072304,155.13269087127222
87,4ZfqRwgb84jZYv6SVTYT6X,157.11141357421872,121.42795898437483,44.45331054687501,187.12526274136147,136.13798323536992,24.783958527694935,0.06224853515625,1,0.104246492012919,0.6249178347120099,0.6168401596966911,65.87099110255039
88,4jOaF5AcQkiSWvDkeJwbYA,170.3033618164063,147.7758325195313,133.30884033203125,249.94837805390992,247.5615828846908,245.84593277517394,0.10685791015625,0,0.19694891050541202,0.25931698069852943,0.6692643133425245,103.83673063993456
89,6Xz8eKy8TeAyzwGr8QSOAS,54.39947265624998,54.39947265624998,54.39947265624998,19.831946658173983,19.831946658173983,19.831946658173983,0.08023681640625,1,0.0,0.0,0.21333126531862745,47.131572882703516
